worker_id,sleep_at,wake_up_at,income_inequality,income_inequality_factor,husband_is_manly,wife_neglecting_duty,expensive_purchase,market_permission,clothing_purchase_permission,friends_neighborhood,alone_friends,public_transportation,consultation,market_permission_m,clothing_purchase_permission_m,friends_neighborhood_m,alone_friends_m,public_transportation_m,consultation_m,persuade_opinions,daily_activity
39684,9 घंटे: 30 मिनट,6 घंटे:  मिनट,['मैं पूरी तरह सहमत हूँ'],['नौकरी के मौके की कमी'],['मैं कुछ हद तक सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['हमेशा'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['हमेशा'],['ज़्यादातर नहीं'],['कभी नहीं'],['हमेशा'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': ' घंटे: 50 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': ' घंटे: 20 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '4 घंटे:  मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': ' घंटे: 30 मिनट'}]"
41388,9 घंटे: 00 मिनट,4 घंटे: 00 मिनट,['मैं कुछ हद तक असहमत हूँ'],['शिक्षा की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['कभी नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '36 घंटे:  मिनट'}]"
41413,10 घंटे: 0 मिनट,7 घंटे: 15 मिनट,['मैं कुछ हद तक सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह असहमत हूँ'],"['मैं न सहमत हूँ, न असहमत हूँ']",['ज़्यादातर हाँ'],['हमेशा'],['कभी नहीं'],['हमेशा'],['कभी नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['कभी नहीं'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '8 घंटे: 10 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '4 घंटे:  मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': '1 घंटे: 10 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '1 घंटे: 0 मिनट'}]"
41462,10 घंटे: 30 मिनट,4 घंटे: 30 मिनट,['मैं पूरी तरह सहमत हूँ'],"['जाति, धर्म या लिंग के आधार पर भेदभाव']",['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '6 घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '2 घंटे: 40 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '3 घंटे: 39 मिनट'}]"
41465,11 घंटे:  मिनट,8 घंटे:  मिनट,['मैं पूरी तरह सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['कभी नहीं'],['कभी नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['कभी नहीं'],['ज़्यादातर हाँ'],['कभी नहीं'],['कभी नहीं'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': ' घंटे: 30 मिनट'}]"
41466,11 घंटे:  मिनट,7 घंटे:  मिनट,['मैं पूरी तरह सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह असहमत हूँ'],['मैं कुछ हद तक असहमत हूँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '30 घंटे:  मिनट'}, {'daily_activity': ['आय अर्जित करने वाला काम/नौकरी'], 'activity_time': '5 घंटे:  मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '30 घंटे:  मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '1 घंटे:  मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': '30 घंटे:  मिनट'}]"
41486,9 घंटे:  मिनट,5 घंटे:  मिनट,['मैं कुछ हद तक सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह सहमत हूँ'],"['मैं न सहमत हूँ, न असहमत हूँ']",['हमेशा'],['हमेशा'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['हाँ'],"[{'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '4 घंटे:  मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '1 घंटे:  मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '2 घंटे:  मिनट'}]"
41491,10 घंटे: 30 मिनट,6 घंटे: 30 मिनट,['मैं पूरी तरह असहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह असहमत हूँ'],['ज़्यादातर हाँ'],['कभी नहीं'],['कभी नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['कभी नहीं'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['हाँ'],"[{'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '12 घंटे: 30 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '1 घंटे: 10 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '00 घंटे: 15 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '1 घंटे: 00 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '00 घंटे: 20 मिनट'}]"
41493,12 घंटे:  मिनट,8 घंटे:  मिनट,['मैं पूरी तरह सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['ज़्यादातर हाँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['अपने खेत पर काम'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '2 घंटे:  मिनट'}]"
41498,9 घंटे: 20 मिनट,5 घंटे: 30 मिनट,['मैं पूरी तरह सहमत हूँ'],['नौकरी के मौके की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '3 घंटे: 20 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '8 घंटे: 40 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '4 घंटे: 50 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '2 घंटे: 20 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '4 घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '3 घंटे: 20 मिनट'}]"
41571,50 घंटे: 10 मिनट,00 घंटे: 5 मिनट,['मैं पूरी तरह सहमत हूँ'],['भ्रष्टाचार'],['मैं पूरी तरह सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['हमेशा'],['ज़्यादातर हाँ'],['कभी नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['कभी नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['हाँ'],"[{'daily_activity': ['अपने खेत पर काम'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '1 घंटे:  मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '50 मिनट घंटे:  मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '30 मिनट  घंटे:  मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '1  घंटे:  मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '5 घंटे:  मिनट'}]"
41625,9 घंटे: 30 मिनट,5 घंटे: 00 मिनट,['मैं पूरी तरह सहमत हूँ'],['शिक्षा की कमी'],"['मैं न सहमत हूँ, न असहमत हूँ']","['मैं न सहमत हूँ, न असहमत हूँ']",['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '1 घंटे: 20 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['आय अर्जित करने वाला काम/नौकरी'], 'activity_time': '5 घंटे: 30 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '1 घंटे:  मिनट'}]"
41627,30 घंटे: 9 मिनट,30 घंटे: 6 मिनट,['मैं कुछ हद तक सहमत हूँ'],['शिक्षा की कमी'],['मैं कुछ हद तक सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': ' घंटे: 20 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '4 घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': ' घंटे: 30 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '3 घंटे:  मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '2 घंटे:  मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': ' घंटे: 35 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '1 घंटे: 30 मिनट'}]"
41630,9 घंटे: 15 मिनट,6 घंटे: 00 मिनट,['मैं पूरी तरह असहमत हूँ'],['नौकरी के मौके की कमी'],['मैं पूरी तरह असहमत हूँ'],['मैं पूरी तरह असहमत हूँ'],['कभी नहीं'],['कभी नहीं'],['ज़्यादातर नहीं'],['कभी नहीं'],['कभी नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['नहीं'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '4 घंटे: 7 मिनट'}]"
41664,9 घंटे: 50 मिनट,4 घंटे: 30 मिनट,['मैं पूरी तरह सहमत हूँ'],['शिक्षा की कमी'],['मैं पूरी तरह असहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['कभी नहीं'],['कभी नहीं'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '8 घंटे: 30 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '6 घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '4 घंटे: 40 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे: 30 मिनट'}]"
42078,09 घंटे: 30 मिनट,06 घंटे: 15 मिनट,['मैं पूरी तरह सहमत हूँ'],['नौकरी के मौके की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['कभी नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['हमेशा'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर नहीं'],['ज़्यादातर हाँ'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '01 घंटे: 01 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '01 घंटे: 10 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '08 घंटे: 15 मिनट'}, {'daily_activity': ['आय अर्जित करने वाला काम/नौकरी'], 'activity_time': '09 घंटे: 10 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '08 घंटे: 30 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '04 घंटे: 15 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': ' घंटे: 15 मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': ' घंटे: 15 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '06 घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '01 घंटे: 30 मिनट'}]"
42567,10 घंटे: 30 मिनट,4 घंटे: 30 मिनट,['मैं पूरी तरह सहमत हूँ'],['शिक्षा की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['तैयार होना/नहाना-धोना'], 'activity_time': '1 घंटे: 30 मिनट'}, {'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '2 घंटे: 40 मिनट'}, {'daily_activity': ['सुबह का नाश्ता'], 'activity_time': '9 घंटे: 30 मिनट'}, {'daily_activity': ['अपने खेत पर काम'], 'activity_time': '5 घंटे: 40 मिनट'}, {'daily_activity': ['आराम करना/परिवार के साथ समय बिताना'], 'activity_time': '4 घंटे: 30 मिनट'}, {'daily_activity': ['दोपहर का खाना'], 'activity_time': '2 घंटे: 30 मिनट'}, {'daily_activity': ['टीवी देखना/व्हाट्सऐप/फोन देखना'], 'activity_time': '2 घंटे: 40 मिनट'}]"
44727,12 घंटे: 00 मिनट,9 घंटे: 00 मिनट,['मैं पूरी तरह सहमत हूँ'],['शिक्षा की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं कुछ हद तक सहमत हूँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['ज़्यादातर हाँ'],['हाँ'],"[{'daily_activity': ['अपने खेत पर काम'], 'activity_time': '7 घंटे: 00 मिनट'}, {'daily_activity': ['अपने व्यवसाय/व्यापार/दुकान पर काम'], 'activity_time': '5 घंटे: 00 मिनट'}]"
44735,12 घंटे: 45 मिनट,5 घंटे: 00 मिनट,['मैं पूरी तरह सहमत हूँ'],['शिक्षा की कमी'],['मैं पूरी तरह सहमत हूँ'],['मैं पूरी तरह सहमत हूँ'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हमेशा'],['हाँ'],"[{'daily_activity': ['घर का काम (खाना बनाना, सफाई करना, पानी भरना, बुजुर्गों का ख्याल रखना इत्यादि)'], 'activity_time': '6 घंटे: oo मिनट'}, {'daily_activity': ['रात का खाना'], 'activity_time': '1 घंटे: 00 मिनट'}]"
